Bandeira,Data da Coleta,Produto,Valor de Venda
IPIRANGA,28/04/2023,ETANOL,46.51
IPIRANGA,21/04/2023,DIESEL S10,83.42
IPIRANGA,27/04/2023,GNV,17.88
IPIRANGA,28/04/2023,DIESEL S10,46.02
IPIRANGA,17/04/2023,DIESEL S10,1162.49
IPIRANGA,20/04/2023,GASOLINA ADITIVADA,825.37
IPIRANGA,17/04/2023,ETANOL,918.51
IPIRANGA,27/04/2023,GASOLINA,803.78
IPIRANGA,01/05/2023,GASOLINA ADITIVADA,1028.06
IPIRANGA,18/04/2023,DIESEL,675.03
IPIRANGA,02/05/2023,DIESEL S10,1275.57
IPIRANGA,19/04/2023,DIESEL S10,1244.29
IPIRANGA,01/05/2023,DIESEL,513.14
IPIRANGA,25/04/2023,GASOLINA,1609.36
IPIRANGA,05/05/2023,GASOLINA ADITIVADA,262.81
IPIRANGA,17/04/2023,DIESEL,726.66
IPIRANGA,24/04/2023,ETANOL,1118.87
IPIRANGA,28/04/2023,GASOLINA ADITIVADA,57.26
IPIRANGA,18/04/2023,GASOLINA ADITIVADA,1171.57
IPIRANGA,19/04/2023,GASOLINA,1462.87
IPIRANGA,04/05/2023,DIESEL S10,757.55
IPIRANGA,19/04/2023,ETANOL,891.16
IPIRANGA,24/04/2023,DIESEL S10,1314.49
IPIRANGA,17/04/2023,GNV,115.73
