Bandeira,Data da Coleta,Produto,Valor de Venda
SABBÁ,08/06/2023,GASOLINA,16.37
SABBÁ,06/06/2023,GASOLINA,75.14
SABBÁ,09/06/2023,DIESEL S10,10.59
SABBÁ,20/06/2023,GASOLINA ADITIVADA,45.54
SABBÁ,01/06/2023,ETANOL,9.18
SABBÁ,13/06/2023,GASOLINA ADITIVADA,92.0
SABBÁ,12/06/2023,GASOLINA,54.77
SABBÁ,14/06/2023,DIESEL S10,37.57
SABBÁ,19/06/2023,DIESEL S10,31.04
SABBÁ,13/06/2023,ETANOL,40.39
SABBÁ,15/06/2023,DIESEL,10.28
SABBÁ,09/06/2023,ETANOL,4.93
SABBÁ,08/06/2023,GASOLINA ADITIVADA,5.83
SABBÁ,01/06/2023,DIESEL,16.17
SABBÁ,12/06/2023,DIESEL S10,36.24
SABBÁ,31/05/2023,GASOLINA ADITIVADA,39.35
SABBÁ,21/06/2023,DIESEL,46.29
SABBÁ,06/06/2023,DIESEL S10,54.4
SABBÁ,07/06/2023,DIESEL,31.9
SABBÁ,31/05/2023,ETANOL,23.05
SABBÁ,01/06/2023,GASOLINA ADITIVADA,27.34
SABBÁ,19/06/2023,ETANOL,27.94
SABBÁ,15/06/2023,GASOLINA,21.86
SABBÁ,09/06/2023,GASOLINA ADITIVADA,11.77
SABBÁ,06/06/2023,ETANOL,35.92
SABBÁ,31/05/2023,GASOLINA,54.34
SABBÁ,31/05/2023,DIESEL S10,30.6
SABBÁ,01/06/2023,DIESEL S10,15.88
SABBÁ,29/05/2023,DIESEL,16.02
SABBÁ,09/06/2023,DIESEL,10.59
SABBÁ,19/06/2023,GASOLINA ADITIVADA,46.82
SABBÁ,07/06/2023,GASOLINA,44.31
SABBÁ,30/05/2023,ETANOL,61.38
SABBÁ,13/06/2023,GASOLINA,93.18
SABBÁ,22/06/2023,DIESEL,26.86
SABBÁ,14/06/2023,GASOLINA,62.22
SABBÁ,12/06/2023,GASOLINA ADITIVADA,52.59
SABBÁ,21/06/2023,GASOLINA ADITIVADA,51.89
SABBÁ,30/05/2023,GASOLINA,135.02
SABBÁ,22/06/2023,GASOLINA,33.47
SABBÁ,15/06/2023,ETANOL,13.77
SABBÁ,20/06/2023,DIESEL S10,59.84
SABBÁ,20/06/2023,DIESEL,41.19
SABBÁ,13/06/2023,DIESEL,70.44
SABBÁ,06/06/2023,GASOLINA ADITIVADA,79.18
SABBÁ,21/06/2023,DIESEL S10,40.67
SABBÁ,20/06/2023,ETANOL,31.12
SABBÁ,05/06/2023,DIESEL S10,32.05
SABBÁ,20/06/2023,GASOLINA,74.81
SABBÁ,22/06/2023,GASOLINA ADITIVADA,29.48
SABBÁ,06/06/2023,DIESEL,26.32
SABBÁ,22/06/2023,DIESEL S10,16.18
SABBÁ,15/06/2023,GASOLINA ADITIVADA,22.76
SABBÁ,05/06/2023,DIESEL,21.26
SABBÁ,14/06/2023,DIESEL,42.52
SABBÁ,14/06/2023,GASOLINA ADITIVADA,58.53
