Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
AC,31/05/2023,ETANOL,VIBRA ENERGIA,4.73
AC,14/06/2023,DIESEL S10,ATEM' S,6.29
AC,07/06/2023,ETANOL,BRANCA,5.09
AC,14/06/2023,DIESEL,ATEM' S,6.29
AC,21/06/2023,GASOLINA,IPIRANGA,6.1
AC,14/06/2023,DIESEL,SABBÁ,5.79
AC,31/05/2023,GASOLINA,SABBÁ,5.95
AC,14/06/2023,GASOLINA ADITIVADA,SABBÁ,6.03
AC,31/05/2023,DIESEL S10,IPIRANGA,6.1
AC,07/06/2023,GASOLINA,BRANCA,5.99
AC,07/06/2023,DIESEL,SABBÁ,5.89
AC,13/06/2023,GASOLINA,IPIRANGA,6.43
AC,07/06/2023,GASOLINA ADITIVADA,BRANCA,6.19
AC,13/06/2023,DIESEL S10,VIBRA ENERGIA,6.75
AC,31/05/2023,DIESEL,VIBRA ENERGIA,5.9
AC,21/06/2023,DIESEL S10,BRANCA,5.99
AC,31/05/2023,DIESEL S10,VIBRA ENERGIA,5.93
AC,21/06/2023,DIESEL S10,IPIRANGA,6.26
AC,21/06/2023,DIESEL,IPIRANGA,6.32
AC,21/06/2023,GASOLINA,SABBÁ,5.88
AC,14/06/2023,DIESEL S10,BRANCA,5.99
AC,05/06/2023,DIESEL S10,IPIRANGA,6.75
AC,13/06/2023,GASOLINA,VIBRA ENERGIA,6.45
AC,07/06/2023,DIESEL S10,BRANCA,5.99
AC,28/06/2023,DIESEL,VIBRA ENERGIA,5.87
AC,28/06/2023,ETANOL,VIBRA ENERGIA,4.56
AC,27/06/2023,DIESEL S10,ATEM' S,6.28
AC,21/06/2023,DIESEL S10,ATEM' S,6.72
AC,28/06/2023,DIESEL S10,VIBRA ENERGIA,5.92
AC,28/06/2023,GASOLINA ADITIVADA,SABBÁ,6.03
AC,27/06/2023,GASOLINA,BRANCA,6.45
AC,20/06/2023,GASOLINA,IPIRANGA,6.43
